filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version,npot_resized
0003a157.img_bcf56bfe3db15abfc750268e7f5174c7,dac2f4f9bf4b7d1d9e0831daaa1f4bc7027ef501,84c60dab68bbae2c3708c83cd7ed46119a9847cb,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_c5891bd5da126da6f5e76224cbcd00b0,fe76dfea41079d782673bf396fce16e1e968371c,2a6e71f33c210785f71998e803c85d80f9cd99af,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_cb75a58f0c068f44d888ce45e65894af,e8715f411ea0f4ed90c5d7857fe42dfcb4528dc2,62e464798533c6fc92e5c7d975b82e0947abe720,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_e24452b395efe665c10dd879c9efd649,1782029e24aff690518b72b03b4e87ef27b963f5,7c9f3ec9ab1ff1f4efa0dc3972a82885e91210e2,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_e4856e14c95d0d7d93a4ef11546df433,0b0de5d4a05f6b2d3c03db6aab309e4e60127345,8ce2870022e81d7f149cbec07ef1b6d96846d53e,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_e88c0cb5c7f3449120f1f1f62980cdf0,7512b5e2a214bf8c6d29cb282f7b97947b06d7d2,f0120d3b8878174d66d5eeef47e38c4f1e950ae4,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_f0a023edf77daaaa485f569e28b23488,46688b7c70a1b1891cac986d97315cf6143dbc23,3e6daba98a1f5505d289e65e2fe2176bc4b4ec59,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_f327b39ad21edb1d0512ebe14c8315c5,88c6b149aaa7fae3382e1bd8952e76f8eb3f992a,46946e0f5d2b8c83a45dcfd0079f1880ee6eacf2,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_f338b1aa17146d40502eb55896857452,747b3356a2a496afa6fba3314278fd54702751dc,5a19b2cc4fe42d258e49f6d14b2c117673b46105,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_f3a959460eba4c009e7c4033581abb86,542fad7494845077ff4c7e7f1a275836920b14ae,47e8fa2e46b9361d79e3940c37e94110ba0d1d9d,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_f4d589d12767497bfeb21185f0ec710b,367acb439be541dde86a27ce33483fa252e53fa5,92238cc9cf7831d0a9864b1b65bcbd325425fbbd,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_f86a2cbae5c969c4f37a6ef62ff21901,493d6731fd02e0e7fa93c775cd86fea6b8dea156,666ec6f30e300cb3bdd3e401695b0e69a5ad0fb0,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0003a157.img_fe7cce545d819c784fd506cca4c9d7d8,f2ff484e92bcfec20289ef60e42c6689bec8db16,a86ab8336aaf18b6cd8b9d5ea40c90949bdd5e73,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
0029ee67,23cfd3692b8dc827bca4045849590df0ca3d048d,866ad8223a8bf4652768cef9133bb0639ea17d56,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
005930ca,4516024fa03f8cad7cd7ebab9cce5ff28fa8f51b,d8d60e1b1348d3e858d752eaba52aac60478cb69,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
005e4593,8e8cee37b6497c80ba07b550820aed09cbc83ebb,e37d50cd878fd6d689ba754d6f466dd3b71a07d2,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~0063d2755986c53e88ca8238dcc91517,2aa7f371a16bf7b52ed0d76555c6a3a64fd92c0b,c207490c907e83570d270b70ddc2d9fda75e2e1b,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~11b6c529be02c7be258feb2b9c0d765b,b79fe0c342eb5af294c0a15a61cedce1d6df797f,685f5bd3ba545cb02096bc89ffbb9cf11c638fb8,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~226720d60bf32248d4b2ff4d91332ff5,2cd36843dbb810bf5f95a19d728fd11507a5b0b0,9e2ac0ed8c1f64e43d77247635b5230356e6e3fa,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~25834abebf04d0988daad5bf2794029f,cfe819ece9a756d2a0144f67c667d0a6b8ecd135,4aa09731265aac8eb28e2cc7915482a02aa8c6bb,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~3899b0451a9bf3a066c06607da896be5,0ce8a749efc1b0f1d0c46de5389c917b6d6ddc11,850163f34748270f30b8e00a338d02e3ebc8b9fe,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~595bccc37f7fd4e109580710c4e05ace,dfcaced94e9851ed633c50045911b582d6ece216,1d69dea425c5f0f2b7701853f404ea5645bdb09d,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~5b3d1598f27e95be7e3c4707df16c674,d49d9e29064471ae943a4bda6f6a9449ee660c33,68f10defc7df18c1f1b04a554332f97d8492c6fa,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~86d6763dde8ecfc17f0757fd8e4ef306,dc1468bab89b9346a147c5da3aa589ae49de0ab4,0203f91bfca25da34953f4524ee3a6b56fe043e5,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~9d26662c63d25efb0d45047f2138adde,a49981c7f6be936dc53159ad7be5d48209cbc34f,d90b33796c36d876972e6b41e7c713757c2ce5b1,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~a921b3a31002786d9ab96ce815775207,61385bded1afb9a53930c82be1e466d99dcd9061,515afb2be35bb05b410bc157dbb950b480caa851,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~aa50c1cc5d6b4a104c9f98591f5fe392,cabce7a6d97ac52ca6fc048e021e11f560972c2c,bf8a72916f2113b6729e0b86d49c9490df8a350b,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~bf83de4607fa1858fee936ce855f1bf2,0542e9705a97dd6457dd046de1f93e978ba6fb6c,5292e190392778bb7868b4f44fc78ab84ca7eca3,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~cd4b56738f492778c2200038dc1286dd,f5c1f05fa199f90ff98b8bc6d4d5ea689375c449,3c85feb1b134deb95229703a3a29f11a8c05f7ae,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~d4d384d014eaf51ba3c47999300d13b6,d100990e7158530718c40a067685a7b9fc846844,326577ed9bba377e428e9b7901e04809e20e2b8d,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~d911c904e6c6ec906da9f684a40302be,00a4853fcb6166a05e82283d5078995dc40792c8,6ce22a759eeebabeca0c018201f50142e39bbf80,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~e13e0de15eb8f17eb8b7cdcc907a8c73,8b887d3032fcf43083787d5c0cb5891374a7b8f3,849c2c8cc3a0f5576cdf38769ea79c0c1ba7c120,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~e5992dad6ebeda010e8d35d02c628c98,40364d63f887308c50ded6430c21dd05e5bbd97e,ffa91713068ad1b1d7878a9315e8ec5ca07a2fd3,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00765dfa-sna_def_olive~fe6f8be43a9b674bd5151a36957fbfa8,65dea645417c2901faf64dc4418233a2ce1dd140,9ddba6e121775d20726e84cb4df98a43d04cfb58,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
007695e3,aeb7e81cbcdfe4245ccad9ae2fddca77cf2b9a95,028b841c9fe5e0ede1ce09cca8d16bbfc19061e5,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
007eb2ca,75e2d8f01fb4167cd4ed7f10d4f3a32081df432d,fbcf0d2d14f333574d81590df0234d999ee2d3a9,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
0088205a,9ed4c0d97183d7501608471e818cfe49ad3c2c75,4d574ab71908f7bc07d36594b08010a1119e8def,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
00883597,5298f537c3c9c37f6f6f0ffa035cb22ddb738e23,792a58d775609175732f473693adf44fa809e176,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
00930696,fa0baf9301d74678d1f053df86e7a75c9c613ece,36b73301af08491c0c475a4b1bc994a6a032068f,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x_extra_smooth,false,0,false
00941ed9,aef203ebd64ef3baf67a7f9d25c98f9cc89dcc0a,d153b887637c92cba16268ebda6df2aa52ff72e5,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
009c249d,ac552d4cf2db324bf364d2ec6c939d49a1ca573d,e0c01e6ce6dbfcf56443315f26cea49a1e7d612f,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
00a7dd24,a2702ee8a2cdead486338ff1a38de4e32f375876,1731687ba4ec0c2639066a09fac627f87eb0e228,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
00ee6ec5,f4dcc3151ef8271b3d290435c9a7716deccaf34c,f6f5a966342eace438bda9b43a08e31953367f1d,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
akm_selecter.bmp,9d4c9d10012d0753c9704c7ca176a1d55d4eb709,928b6479d404ad45c9ab6829a3e2d82111ef6dfa,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
akm_tex.bmp,c33cbedacf1f4a3ab2ca3b4151b639e4fbe268bb,f92b79d4b777355f8394f664fcce38e3ecb39204,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
alarm_00.bmp,f8faf888c63fcb0697fe06b8c3513c809ceea752,266bdc43fa28336817d532f53fdab833f9d9bf75,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
alarm_02.bmp,2105c138de84e3c4ca38fa442ec13898535d2cd4,e6537ddda7772a6d4ad81b0aa503fbf459820b25,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_boxb01.bmp_8359af8dc17ecefa969948b14c5e473c,3fa3e4e56f2b916c2b2b0d0ffb454b83ed27bb93,c0f2efcdc8e729c13042205ff27656babc8b7395,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_boxc00.bmp_132f4f8b7d173ccd52bee002963287d5,f6b4530b78bdb6c4d02fcbc5519bc7ad36d3d24e,a07762a09a676892d3b8c91bab487122376cea47,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_caution00.bmp,7a9859a80d7940cff9231cec2bc87237b7d63ab1,f6f60eac9bff00e8d4dd6072bd069d1f06d4241d,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_door01.bmp_489b5ea5cb68b74450fec93c19a1c9e3,3af8872a9c2a8dc28ef71fa498f52e3858e6dd43,e157a02b2bcd9931702f679ba8cc8b5bb60b3424,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_doorframe01.bmp,2e1cd020ec62bdb9802054b0af7f6ceea8bd1302,07ae4d8efb0f0e9d5400c2776e20ca8c0f71af11,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_hako00.bmp,d8d93856ed5c966e78a9d23c10e2015f3d13fc73,ccc2c494ef2b7af4af27ec4f430148ab9e710078,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_hako00.bmp_324baacc86fea1cd4aebafe9599140a9,e2c9f71ebb1362e468f1b37442254f9976b7be02,1ecfe8c0c7e296eeb6842af94529ed5e73ce2fe9,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_hako01.bmp,7900ad2a09b955f71e9c2b33cb94b445d8f35d14,c3ce7046290498eb211988eb33e0c34f13802d4a,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_hako01.bmp_28f5f2428d7f2bcd200658a095c1cbba,62884a97a68df3f4e4b8c4a2d16ee5b2bbafad45,00a3656416014f44500caae2e7a33bb4e36a1ea8,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_hako02.bmp,e4e70bafc8a732527d43c384ca4a6c58aba1c05b,a135bc111940688650c140a5b53b159ac543a962,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_hako02.bmp_bc6d6886a77e7095878fb624086cfbd4,57447d2c191dd1a2db9c51349ec4f631385065a5,0df43b715e9ea1b81a0d63d60e4991d01166bca9,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_rack00.bmp,a0c6e2c4867495834efdfbab73da813baaf93836,bb8dcb0352aee8cfbfa4ab4696e8b2592648aad4,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_rackdoor.bmp_0c5dfc57875cf2252a1fdf7fc97c7d77,01bfd1a439451af2d3f9659203d3b464949c05da,318bfebc948c1cecbeeae8fdb24b08055d82002b,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_wall01.bmp,3fa0097eeff993701d65e2053631807e92127599,535dce7a9ff6e0e7bd313a746454b0fb781c7f18,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
armory_wall01.bmp_42781015d7a89e3dd0162a4f9c656a7d,1563ea28ba6a2c81aa11b3eecd5cea10260fbba3,3ef82d4908422ee260a69a577f83061082be68f9,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
aro_dmo.bmp,103842e2bee3298bcd7135155fbed0437939eb65,155b5e8045b4b80fe9cc58b9fe60c89df220e6a8,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
arowana_co02_eaten02.bmp,79161df6311d1d22db765d1d1bd2dc695edca6fa,6efc43396b221073753eb2cf67aecee47ac56270,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_arm.bmp,cbb035c8617c38d93fbdab12e021ac884e7096fe,e8d8f5f0c8a49c8c0a9f3bb48ed83af4f996a60b,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_body.bmp,20684f701b19fdc96ac853d86df010172b9a50f3,2acde5b5e6728e249922e8867484d2112526d211,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_eye_new.bmp,34e7c3f25f46c659104e0992734789aec750018b,00e28e8c52619cac8a3007eb36250b333787656a,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_face.bmp,ead3d511a5e940026d79abbde0129aba1154ef7d,46554efbb69df416f107eff9b7fc72c54c7251ed,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x_extra_smooth,false,0,false
ast_foot.bmp,5c46970ed9e900cf12d40dbc3158a90ec0594fd1,14c959a890b69dbfd4fc0658fb3b5a72553445f4,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_grass_flame.bmp,4a842bdee720d1abf8d53a61e37215d6d9949dcd,533a9bc1afdf24e4cbc362cbb498893754a2ff18,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_hair_ovl_alp.bmp,301ba496d42b1e739758706e38ff8789a8720d3d,21efd6c3fec11ba6e0e38f062bbcaaedbcc52257,true,ps2 textures\HAS ALPHA\bp_remade,false,true,5,remarci_4x,false,0,false
ast_idcard.bmp,051de436a872b0126fcd3af02caf9ba8cdb07d72,65dc81d436db69265655ae022b9094b170e9a0c5,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_item_tray_base.bmp,f3fc7cdf4251753995c8fa180e313d9bedaddbfe,925116d9cbd079e22ef01d6566dcdcde99a86937,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
ast_neck.bmp,76b9f58fd9e71b675ef6149f6a5105f90e17303a,ac5a322d41455ddec739e1f7371093639ba083ef,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bee_nest_sphere04.bmp,2e8fc60990644ccf8f7dafb9b3c00e9bc1bacc91,7f595b895c42249cfc150bd987ca39e9ac84a7ce,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
boat_h.bmp,81b71ade2847783a0ae169d1617330a73d6edf2f,42230dadcc59da6ade05632faeb2c7cfebb5109c,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
boat_i.bmp,421728ccba79f7edd66e0297d454fe58865ed5ba,ae3329d2bce971af0c35c252c55695400fd27fbc,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
boat_j.bmp,27f3fdf5bd4f10e99490763aa64ea18b1a7e0503,19e2eb1cbcfb294861a0c7f789d694ab5850ffcd,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
boat_k.bmp,5512e705745dba5e4dc7342db3db41e0dd9022a7,a7d7f392dabeff0f6fe45ba346f1e04fa48e71a3,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
boat_n.bmp,60e66dd8fd335eaca0ac32e016934edcb7782706,36dd3c81db5801c99e08ea1a075a9b383ab90e51,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
boat_o.bmp,a72bd6f0a7aa4d938f599d22094ba8935d026db7,f618bc160908755e3950881a8ccf8907f1bafcba,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bonn_battery.bmp,e137a5029f384272eaf43ee649b823ddc799ab65,51b47bdf5486b3f20001c70e5eee5a015cc99501,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bonn_drumbra_left.bmp,daee03308078d4c9e7fed49932cdb569def40432,95ba6d7e543c632f034d6bb77a5a034b6104c952,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bonn_engine.bmp,9898f843eed43e4eddf17eb3f6dfdc5896ddd1d7,0ca97df426be4b62de1fe38a05712f24d9dd5c90,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bonn_frame.bmp,4bcd64d3b13918c5bd02155696fc047ed497cffe,51ccf5d914f2dcb9b700067e5634896874aef685,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bonn_gearcase.bmp,305094da363734275cd89276e3289b0ea3e89755,ff3a52d4904e92221f93c77cb4364b0571ac2a37,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
bonn_handle.bmp,a2c869081573381796def02dcfb9295bab295c1e,43d5a4b5f68a6b526e3ecc79d442696da7a3c8d3,true,ps2 textures\opaque\bp_remade,true,true,5,remarci_4x,false,0,false
